1 1 194
1 2 194
1 3 170
1 4 193
1 5 188
1 6 188
1 7 163
1 8 188
1 9 188
1 10 188
1 11 192
1 12 193
1 13 192
1 14 194
1 15 188
1 16 192
1 17 197
1 18 213
1 19 208
1 20 197
1 21 165
1 22 180
1 23 134
1 24 99
1 25 65
1 26 50
1 27 45
1 28 56
1 29 68
1 30 47
1 31 45
1 32 68
1 33 67
1 34 61
1 35 67
1 36 67
1 37 61
1 38 85
1 39 67
1 40 73
1 41 73
1 42 61
1 43 61
1 44 61
1 45 73
1 46 57
1 47 73
1 48 82
1 49 85
1 50 86
1 51 86
1 52 89
1 53 86
1 54 79
1 55 79
1 56 82
1 57 61
1 58 73
1 59 73
1 60 65
1 61 79
1 62 73
1 63 65
1 64 65
1 65 79
1 66 61
1 67 56
1 68 65
1 69 57
1 70 79
1 71 79
1 72 65
1 73 57
1 74 45
1 75 47
1 76 47
1 77 47
1 78 47
1 79 43
1 80 47
1 81 68
1 82 45
1 83 47
1 84 43
1 85 33
1 86 33
1 87 38
1 88 16
1 89 17
1 90 9
1 91 17
1 92 23
1 93 23
1 94 8
1 95 10
1 96 22
1 97 3
1 98 6
1 99 27
1 100 100
1 101 153
1 102 153
1 103 115
1 104 112
1 105 25
1 106 2
1 107 0
1 108 0
1 109 2
1 110 2
1 111 2
1 112 2
1 113 0
1 114 0
1 115 11
1 116 3
1 117 3
1 118 0
1 119 8
1 120 68
1 121 49
1 122 34
1 123 10
1 124 14
1 125 32
1 126 12
1 127 14
1 128 14
2 1 186
2 2 192
2 3 170
2 4 186
2 5 164
2 6 170
2 7 192
2 8 177
2 9 188
2 10 186
2 11 193
2 12 193
2 13 198
2 14 193
2 15 193
2 16 193
2 17 214
2 18 208
2 19 198
2 20 175
2 21 154
2 22 134
2 23 89
2 24 46
2 25 47
2 26 62
2 27 61
2 28 60
2 29 68
2 30 45
2 31 67
2 32 67
2 33 57
2 34 73
2 35 73
2 36 73
2 37 73
2 38 61
2 39 67
2 40 56
2 41 65
2 42 56
2 43 61
2 44 61
2 45 73
2 46 94
2 47 67
2 48 73
2 49 86
2 50 82
2 51 79
2 52 79
2 53 79
2 54 79
2 55 73
2 56 82
2 57 62
2 58 79
2 59 73
2 60 79
2 61 73
2 62 73
2 63 73
2 64 67
2 65 61
2 66 73
2 67 61
2 68 67
2 69 82
2 70 85
2 71 67
2 72 46
2 73 62
2 74 47
2 75 45
2 76 43
2 77 31
2 78 49
2 79 47
2 80 43
2 81 47
2 82 30
2 83 46
2 84 43
2 85 30
2 86 33
2 87 31
2 88 16
2 89 27
2 90 24
2 91 19
2 92 19
2 93 25
2 94 8
2 95 25
2 96 23
2 97 14
2 98 23
2 99 38
2 100 63
2 101 118
2 102 168
2 103 168
2 104 153
2 105 115
2 106 58
2 107 21
2 108 6
2 109 6
2 110 6
2 111 1
2 112 1
2 113 2
2 114 0
2 115 1
2 116 2
2 117 2
2 118 0
2 119 27
2 120 50
2 121 71
2 122 71
2 123 63
2 124 39
2 125 25
2 126 25
2 127 23
2 128 8
3 1 194
3 2 194
3 3 170
3 4 170
3 5 193
3 6 170
3 7 194
3 8 197
3 9 192
3 10 201
3 11 193
3 12 193
3 13 188
3 14 214
3 15 211
3 16 208
3 17 208
3 18 197
3 19 149
3 20 132
3 21 107
3 22 65
3 23 45
3 24 46
3 25 46
3 26 61
3 27 61
3 28 61
3 29 47
3 30 62
3 31 68
3 32 56
3 33 61
3 34 65
3 35 74
3 36 73
3 37 73
3 38 61
3 39 82
3 40 67
3 41 61
3 42 61
3 43 65
3 44 61
3 45 85
3 46 73
3 47 65
3 48 73
3 49 73
3 50 79
3 51 79
3 52 82
3 53 82
3 54 80
3 55 82
3 56 85
3 57 74
3 58 79
3 59 79
3 60 73
3 61 73
3 62 56
3 63 73
3 64 85
3 65 67
3 66 68
3 67 61
3 68 61
3 69 60
3 70 82
3 71 67
3 72 67
3 73 45
3 74 45
3 75 47
3 76 33
3 77 31
3 78 49
3 79 34
3 80 38
3 81 47
3 82 47
3 83 30
3 84 43
3 85 33
3 86 33
3 87 31
3 88 16
3 89 16
3 90 24
3 91 33
3 92 19
3 93 17
3 94 8
3 95 8
3 96 14
3 97 12
3 98 14
3 99 10
3 100 38
3 101 63
3 102 153
3 103 168
3 104 168
3 105 168
3 106 168
3 107 179
3 108 112
3 109 112
3 110 64
3 111 114
3 112 64
3 113 39
3 114 20
3 115 22
3 116 11
3 117 6
3 118 13
3 119 19
3 120 63
3 121 63
3 122 92
3 123 92
3 124 64
3 125 34
3 126 23
3 127 23
3 128 25
4 1 194
4 2 164
4 3 192
4 4 163
4 5 192
4 6 194
4 7 192
4 8 197
4 9 194
4 10 193
4 11 192
4 12 193
4 13 208
4 14 198
4 15 193
4 16 180
4 17 160
4 18 149
4 19 106
4 20 65
4 21 47
4 22 47
4 23 60
4 24 67
4 25 60
4 26 61
4 27 67
4 28 61
4 29 78
4 30 62
4 31 67
4 32 56
4 33 73
4 34 73
4 35 73
4 36 65
4 37 73
4 38 74
4 39 73
4 40 74
4 41 67
4 42 67
4 43 56
4 44 73
4 45 73
4 46 73
4 47 56
4 48 65
4 49 86
4 50 79
4 51 57
4 52 61
4 53 79
4 54 74
4 55 73
4 56 61
4 57 73
4 58 67
4 59 73
4 60 67
4 61 74
4 62 73
4 63 73
4 64 73
4 65 73
4 66 65
4 67 60
4 68 60
4 69 62
4 70 56
4 71 61
4 72 45
4 73 47
4 74 47
4 75 46
4 76 31
4 77 38
4 78 34
4 79 38
4 80 31
4 81 33
4 82 47
4 83 43
4 84 43
4 85 30
4 86 33
4 87 31
4 88 38
4 89 38
4 90 16
4 91 16
4 92 24
4 93 25
4 94 23
4 95 12
4 96 14
4 97 2
4 98 3
4 99 14
4 100 17
4 101 38
4 102 92
4 103 168
4 104 168
4 105 212
4 106 212
4 107 212
4 108 212
4 109 212
4 110 212
4 111 168
4 112 212
4 113 168
4 114 179
4 115 168
4 116 168
4 117 168
4 118 168
4 119 115
4 120 112
4 121 115
4 122 115
4 123 112
4 124 112
4 125 64
4 126 39
4 127 39
4 128 22
5 1 169
5 2 170
5 3 188
5 4 188
5 5 170
5 6 188
5 7 192
5 8 193
5 9 192
5 10 194
5 11 193
5 12 217
5 13 214
5 14 193
5 15 160
5 16 160
5 17 123
5 18 83
5 19 46
5 20 100
5 21 47
5 22 57
5 23 56
5 24 62
5 25 60
5 26 46
5 27 62
5 28 62
5 29 47
5 30 68
5 31 67
5 32 61
5 33 79
5 34 74
5 35 65
5 36 73
5 37 73
5 38 61
5 39 57
5 40 73
5 41 56
5 42 56
5 43 73
5 44 73
5 45 73
5 46 61
5 47 73
5 48 65
5 49 65
5 50 65
5 51 65
5 52 61
5 53 57
5 54 79
5 55 70
5 56 67
5 57 56
5 58 73
5 59 56
5 60 74
5 61 73
5 62 61
5 63 73
5 64 65
5 65 73
5 66 56
5 67 46
5 68 46
5 69 67
5 70 67
5 71 46
5 72 46
5 73 44
5 74 47
5 75 43
5 76 49
5 77 38
5 78 24
5 79 38
5 80 16
5 81 38
5 82 30
5 83 30
5 84 33
5 85 33
5 86 31
5 87 31
5 88 30
5 89 30
5 90 16
5 91 24
5 92 24
5 93 19
5 94 31
5 95 38
5 96 19
5 97 8
5 98 8
5 99 3
5 100 17
5 101 38
5 102 69
5 103 93
5 104 156
5 105 168
5 106 216
5 107 216
5 108 216
5 109 216
5 110 216
5 111 216
5 112 216
5 113 216
5 114 216
5 115 216
5 116 216
5 117 216
5 118 216
5 119 216
5 120 216
5 121 212
5 122 216
5 123 212
5 124 212
5 125 179
5 126 216
5 127 240
5 128 240
6 1 170
6 2 170
6 3 192
6 4 192
6 5 163
6 6 170
6 7 194
6 8 188
6 9 193
6 10 213
6 11 208
6 12 193
6 13 163
6 14 160
6 15 134
6 16 102
6 17 59
6 18 44
6 19 43
6 20 30
6 21 45
6 22 46
6 23 46
6 24 47
6 25 45
6 26 46
6 27 60
6 28 62
6 29 46
6 30 45
6 31 62
6 32 44
6 33 65
6 34 65
6 35 61
6 36 74
6 37 74
6 38 74
6 39 67
6 40 65
6 41 61
6 42 61
6 43 65
6 44 83
6 45 80
6 46 83
6 47 83
6 48 83
6 49 80
6 50 70
6 51 86
6 52 65
6 53 74
6 54 65
6 55 56
6 56 56
6 57 61
6 58 56
6 59 56
6 60 61
6 61 56
6 62 56
6 63 61
6 64 61
6 65 67
6 66 42
6 67 45
6 68 46
6 69 47
6 70 45
6 71 45
6 72 30
6 73 30
6 74 30
6 75 31
6 76 31
6 77 24
6 78 19
6 79 24
6 80 16
6 81 31
6 82 38
6 83 47
6 84 33
6 85 33
6 86 33
6 87 31
6 88 33
6 89 33
6 90 47
6 91 50
6 92 50
6 93 67
6 94 73
6 95 78
6 96 60
6 97 50
6 98 50
6 99 33
6 100 33
6 101 24
6 102 50
6 103 50
6 104 93
6 105 122
6 106 156
6 107 156
6 108 156
6 109 179
6 110 190
6 111 179
6 112 179
6 113 179
6 114 179
6 115 216
6 116 216
6 117 216
6 118 216
6 119 216
6 120 226
6 121 226
6 122 216
6 123 226
6 124 216
6 125 226
6 126 248
6 127 240
6 128 240
7 1 192
7 2 170
7 3 170
7 4 186
7 5 170
7 6 169
7 7 192
7 8 194
7 9 193
7 10 213
7 11 193
7 12 188
7 13 160
7 14 134
7 15 99
7 16 65
7 17 59
7 18 74
7 19 74
7 20 74
7 21 86
7 22 74
7 23 89
7 24 65
7 25 65
7 26 61
7 27 74
7 28 73
7 29 61
7 30 73
7 31 73
7 32 65
7 33 65
7 34 73
7 35 80
7 36 88
7 37 83
7 38 88
7 39 65
7 40 70
7 41 65
7 42 73
7 43 83
7 44 83
7 45 96
7 46 101
7 47 96
7 48 96
7 49 83
7 50 96
7 51 72
7 52 83
7 53 70
7 54 65
7 55 61
7 56 73
7 57 60
7 58 56
7 59 61
7 60 56
7 61 61
7 62 65
7 63 61
7 64 46
7 65 57
7 66 46
7 67 44
7 68 46
7 69 30
7 70 45
7 71 30
7 72 16
7 73 24
7 74 33
7 75 16
7 76 24
7 77 16
7 78 8
7 79 10
7 80 10
7 81 19
7 82 31
7 83 45
7 84 68
7 85 69
7 86 43
7 87 50
7 88 47
7 89 69
7 90 62
7 91 69
7 92 47
7 93 68
7 94 62
7 95 67
7 96 82
7 97 67
7 98 47
7 99 33
7 100 24
7 101 17
7 102 8
7 103 8
7 104 9
7 105 19
7 106 24
7 107 34
7 108 25
7 109 27
7 110 38
7 111 63
7 112 63
7 113 64
7 114 112
7 115 112
7 116 115
7 117 122
7 118 179
7 119 179
7 120 179
7 121 190
7 122 190
7 123 216
7 124 190
7 125 226
7 126 238
7 127 240
7 128 240
8 1 170
8 2 170
8 3 170
8 4 192
8 5 193
8 6 193
8 7 192
8 8 208
8 9 213
8 10 198
8 11 193
8 12 188
8 13 154
8 14 134
8 15 121
8 16 123
8 17 134
8 18 123
8 19 123
8 20 123
8 21 123
8 22 154
8 23 157
8 24 120
8 25 134
8 26 123
8 27 123
8 28 123
8 29 140
8 30 123
8 31 121
8 32 120
8 33 123
8 34 123
8 35 120
8 36 132
8 37 123
8 38 121
8 39 132
8 40 123
8 41 134
8 42 134
8 43 134
8 44 123
8 45 134
8 46 154
8 47 132
8 48 132
8 49 134
8 50 134
8 51 120
8 52 99
8 53 123
8 54 121
8 55 107
8 56 121
8 57 127
8 58 125
8 59 107
8 60 106
8 61 107
8 62 107
8 63 127
8 64 104
8 65 123
8 66 88
8 67 106
8 68 107
8 69 104
8 70 104
8 71 86
8 72 88
8 73 88
8 74 89
8 75 83
8 76 70
8 77 86
8 78 65
8 79 74
8 80 75
8 81 74
8 82 108
8 83 108
8 84 110
8 85 128
8 86 108
8 87 113
8 88 131
8 89 131
8 90 131
8 91 130
8 92 110
8 93 110
8 94 130
8 95 110
8 96 125
8 97 108
8 98 88
8 99 89
8 100 46
8 101 33
8 102 33
8 103 31
8 104 33
8 105 31
8 106 16
8 107 9
8 108 9
8 109 19
8 110 9
8 111 9
8 112 9
8 113 19
8 114 27
8 115 24
8 116 38
8 117 19
8 118 24
8 119 24
8 120 34
8 121 63
8 122 63
8 123 71
8 124 122
8 125 115
8 126 190
8 127 238
8 128 223
9 1 192
9 2 164
9 3 170
9 4 197
9 5 192
9 6 192
9 7 208
9 8 213
9 9 214
9 10 198
9 11 198
9 12 165
9 13 170
9 14 160
9 15 170
9 16 163
9 17 175
9 18 163
9 19 180
9 20 165
9 21 180
9 22 188
9 23 160
9 24 188
9 25 163
9 26 163
9 27 149
9 28 180
9 29 154
9 30 180
9 31 170
9 32 154
9 33 154
9 34 157
9 35 154
9 36 157
9 37 160
9 38 188
9 39 154
9 40 180
9 41 154
9 42 163
9 43 163
9 44 170
9 45 188
9 46 165
9 47 175
9 48 180
9 49 188
9 50 175
9 51 180
9 52 188
9 53 149
9 54 170
9 55 154
9 56 154
9 57 154
9 58 154
9 59 149
9 60 154
9 61 164
9 62 154
9 63 164
9 64 154
9 65 154
9 66 170
9 67 164
