-3.0e0 -3.0e0 1.522913e-8 1.522913e-8
-2.75e0 -3.0e0 6.411774e-8 6.411774e-8
-2.5e0 -3.0e0 2.382256e-7 2.382256e-7
-2.25e0 -3.0e0 7.811147e-7 7.811147e-7
-2.0e0 -3.0e0 2.260217e-6 2.260217e-6
-1.75e0 -3.0e0 5.771732e-6 5.771732e-6
-1.5e0 -3.0e0 1.300667e-5 1.300667e-5
-1.25e0 -3.0e0 2.586697e-5 2.586697e-5
-1.0e0 -3.0e0 4.539816e-5 4.539816e-5
-7.5e-1 -3.0e0 7.031444e-5 7.031444e-5
-5.0e-1 -3.0e0 9.61084e-5 9.61084e-5
-2.5e-1 -3.0e0 1.159273e-4 1.159273e-4
0.0e0 -3.0e0 1.234041e-4 1.234041e-4
2.5e-1 -3.0e0 1.159273e-4 1.159273e-4
5.0e-1 -3.0e0 9.61084e-5 9.61084e-5
7.5e-1 -3.0e0 7.031444e-5 7.031444e-5
1.0e0 -3.0e0 4.539816e-5 4.539816e-5
1.25e0 -3.0e0 2.586697e-5 2.586697e-5
1.5e0 -3.0e0 1.300667e-5 1.300667e-5
1.75e0 -3.0e0 5.771732e-6 5.771732e-6
2.0e0 -3.0e0 2.260217e-6 2.260217e-6
2.25e0 -3.0e0 7.811147e-7 7.811147e-7
2.5e0 -3.0e0 2.382256e-7 2.382256e-7
2.75e0 -3.0e0 6.411774e-8 6.411774e-8
3.0e0 -3.0e0 1.522913e-8 1.522913e-8

-3.0e0 -2.75e0 6.411774e-8 6.411774e-8
-2.75e0 -2.75e0 2.699463e-7 2.699463e-7
-2.5e0 -2.75e0 1.00295e-6 1.00295e-6
-2.25e0 -2.75e0 3.288608e-6 3.288608e-6
-2.0e0 -2.75e0 9.515985e-6 9.515985e-6
-1.75e0 -2.75e0 2.429976e-5 2.429976e-5
-1.5e0 -2.75e0 5.476073e-5 5.476073e-5
-1.25e0 -2.75e0 1.089027e-4 1.089027e-4
-1.0e0 -2.75e0 1.911314e-4 1.911314e-4
-7.5e-1 -2.75e0 2.960323e-4 2.960323e-4
-5.0e-1 -2.75e0 4.046312e-4 4.046312e-4
-2.5e-1 -2.75e0 4.880789e-4 4.880789e-4
0.0e0 -2.75e0 5.195578e-4 5.195578e-4
2.5e-1 -2.75e0 4.880789e-4 4.880789e-4
5.0e-1 -2.75e0 4.046312e-4 4.046312e-4
7.5e-1 -2.75e0 2.960323e-4 2.960323e-4
1.0e0 -2.75e0 1.911314e-4 1.911314e-4
1.25e0 -2.75e0 1.089027e-4 1.089027e-4
1.5e0 -2.75e0 5.476073e-5 5.476073e-5
1.75e0 -2.75e0 2.429976e-5 2.429976e-5
2.0e0 -2.75e0 9.515985e-6 9.515985e-6
2.25e0 -2.75e0 3.288608e-6 3.288608e-6
2.5e0 -2.75e0 1.00295e-6 1.00295e-6
2.75e0 -2.75e0 2.699463e-7 2.699463e-7
3.0e0 -2.75e0 6.411774e-8 6.411774e-8

-3.0e0 -2.5e0 2.382256e-7 2.382256e-7
-2.75e0 -2.5e0 1.00295e-6 1.00295e-6
-2.5e0 -2.5e0 3.726482e-6 3.726482e-6
-2.25e0 -2.5e0 1.221864e-5 1.221864e-5
-2.0e0 -2.5e0 3.535591e-5 3.535591e-5
-1.75e0 -2.5e0 9.02858e-5 9.02858e-5
-1.5e0 -2.5e0 2.034595e-4 2.034595e-4
-1.25e0 -2.5e0 4.046312e-4 4.046312e-4
-1.0e0 -2.5e0 7.101505e-4 7.101505e-4
-7.5e-1 -2.5e0 1.099889e-3 1.099889e-3
-5.0e-1 -2.5e0 1.503362e-3 1.503362e-3
-2.5e-1 -2.5e0 1.813419e-3 1.813419e-3
0.0e0 -2.5e0 1.930383e-3 1.930383e-3
2.5e-1 -2.5e0 1.813419e-3 1.813419e-3
5.0e-1 -2.5e0 1.503362e-3 1.503362e-3
7.5e-1 -2.5e0 1.099889e-3 1.099889e-3
1.0e0 -2.5e0 7.101505e-4 7.101505e-4
1.25e0 -2.5e0 4.046312e-4 4.046312e-4
1.5e0 -2.5e0 2.034595e-4 2.034595e-4
1.75e0 -2.5e0 9.02858e-5 9.02858e-5
2.0e0 -2.5e0 3.535591e-5 3.535591e-5
2.25e0 -2.5e0 1.221864e-5 1.221864e-5
2.5e0 -2.5e0 3.726482e-6 3.726482e-6
2.75e0 -2.5e0 1.00295e-6 1.00295e-6
3.0e0 -2.5e0 2.382256e-7 2.382256e-7

